route_id,service_id,trip_id,shape_id,direction_id,bikes_allowed
TRA_1108_0_1131,TRA_1108_0_1131_20241016,TRA_1108_0_1131_20241016_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241017,TRA_1108_0_1131_20241017_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241018,TRA_1108_0_1131_20241018_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241019,TRA_1108_0_1131_20241019_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241020,TRA_1108_0_1131_20241020_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241021,TRA_1108_0_1131_20241021_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241022,TRA_1108_0_1131_20241022_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241023,TRA_1108_0_1131_20241023_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241024,TRA_1108_0_1131_20241024_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241025,TRA_1108_0_1131_20241025_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241026,TRA_1108_0_1131_20241026_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241027,TRA_1108_0_1131_20241027_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241028,TRA_1108_0_1131_20241028_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241029,TRA_1108_0_1131_20241029_064400,TRA_0930_0900_0,0,0
TRA_1108_0_1131,TRA_1108_0_1131_20241030,TRA_1108_0_1131_20241030_064400,TRA_0930_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240902,TRA_1110_0_1131_20240902_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240903,TRA_1110_0_1131_20240903_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240904,TRA_1110_0_1131_20240904_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240905,TRA_1110_0_1131_20240905_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240906,TRA_1110_0_1131_20240906_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240907,TRA_1110_0_1131_20240907_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240908,TRA_1110_0_1131_20240908_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240909,TRA_1110_0_1131_20240909_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240910,TRA_1110_0_1131_20240910_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240911,TRA_1110_0_1131_20240911_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240912,TRA_1110_0_1131_20240912_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240913,TRA_1110_0_1131_20240913_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240914,TRA_1110_0_1131_20240914_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240915,TRA_1110_0_1131_20240915_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240916,TRA_1110_0_1131_20240916_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240917,TRA_1110_0_1131_20240917_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240918,TRA_1110_0_1131_20240918_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240919,TRA_1110_0_1131_20240919_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240920,TRA_1110_0_1131_20240920_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240921,TRA_1110_0_1131_20240921_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240922,TRA_1110_0_1131_20240922_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240923,TRA_1110_0_1131_20240923_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240924,TRA_1110_0_1131_20240924_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240925,TRA_1110_0_1131_20240925_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240926,TRA_1110_0_1131_20240926_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240927,TRA_1110_0_1131_20240927_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240928,TRA_1110_0_1131_20240928_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240929,TRA_1110_0_1131_20240929_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20240930,TRA_1110_0_1131_20240930_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241001,TRA_1110_0_1131_20241001_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241002,TRA_1110_0_1131_20241002_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241003,TRA_1110_0_1131_20241003_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241004,TRA_1110_0_1131_20241004_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241005,TRA_1110_0_1131_20241005_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241006,TRA_1110_0_1131_20241006_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241007,TRA_1110_0_1131_20241007_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241008,TRA_1110_0_1131_20241008_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241009,TRA_1110_0_1131_20241009_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241010,TRA_1110_0_1131_20241010_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241011,TRA_1110_0_1131_20241011_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241012,TRA_1110_0_1131_20241012_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241013,TRA_1110_0_1131_20241013_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241014,TRA_1110_0_1131_20241014_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241015,TRA_1110_0_1131_20241015_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241016,TRA_1110_0_1131_20241016_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241017,TRA_1110_0_1131_20241017_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241018,TRA_1110_0_1131_20241018_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241019,TRA_1110_0_1131_20241019_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241020,TRA_1110_0_1131_20241020_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241021,TRA_1110_0_1131_20241021_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241022,TRA_1110_0_1131_20241022_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241023,TRA_1110_0_1131_20241023_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241024,TRA_1110_0_1131_20241024_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241025,TRA_1110_0_1131_20241025_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241026,TRA_1110_0_1131_20241026_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241027,TRA_1110_0_1131_20241027_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241028,TRA_1110_0_1131_20241028_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241029,TRA_1110_0_1131_20241029_063100,TRA_0980_0900_0,0,0
TRA_1110_0_1131,TRA_1110_0_1131_20241030,TRA_1110_0_1131_20241030_063100,TRA_0980_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240902,TRA_1140_0_1131_20240902_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240903,TRA_1140_0_1131_20240903_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240904,TRA_1140_0_1131_20240904_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240905,TRA_1140_0_1131_20240905_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240906,TRA_1140_0_1131_20240906_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240909,TRA_1140_0_1131_20240909_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240910,TRA_1140_0_1131_20240910_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240911,TRA_1140_0_1131_20240911_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240912,TRA_1140_0_1131_20240912_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240913,TRA_1140_0_1131_20240913_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240916,TRA_1140_0_1131_20240916_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240918,TRA_1140_0_1131_20240918_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240919,TRA_1140_0_1131_20240919_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240920,TRA_1140_0_1131_20240920_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240923,TRA_1140_0_1131_20240923_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240924,TRA_1140_0_1131_20240924_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240925,TRA_1140_0_1131_20240925_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240926,TRA_1140_0_1131_20240926_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240927,TRA_1140_0_1131_20240927_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20240930,TRA_1140_0_1131_20240930_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241001,TRA_1140_0_1131_20241001_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241002,TRA_1140_0_1131_20241002_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241003,TRA_1140_0_1131_20241003_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241004,TRA_1140_0_1131_20241004_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241007,TRA_1140_0_1131_20241007_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241008,TRA_1140_0_1131_20241008_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241009,TRA_1140_0_1131_20241009_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241011,TRA_1140_0_1131_20241011_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241014,TRA_1140_0_1131_20241014_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241015,TRA_1140_0_1131_20241015_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241016,TRA_1140_0_1131_20241016_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241017,TRA_1140_0_1131_20241017_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241018,TRA_1140_0_1131_20241018_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241021,TRA_1140_0_1131_20241021_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241022,TRA_1140_0_1131_20241022_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241023,TRA_1140_0_1131_20241023_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241024,TRA_1140_0_1131_20241024_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241025,TRA_1140_0_1131_20241025_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241028,TRA_1140_0_1131_20241028_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241029,TRA_1140_0_1131_20241029_080200,TRA_1040_0900_0,0,0
TRA_1140_0_1131,TRA_1140_0_1131_20241030,TRA_1140_0_1131_20241030_080200,TRA_1040_0900_0,0,0
TRA_1165_1_1131,TRA_1165_1_1131_20240902,TRA_1165_1_1131_20240902_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240903,TRA_1165_1_1131_20240903_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240904,TRA_1165_1_1131_20240904_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240905,TRA_1165_1_1131_20240905_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240906,TRA_1165_1_1131_20240906_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240907,TRA_1165_1_1131_20240907_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240908,TRA_1165_1_1131_20240908_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240909,TRA_1165_1_1131_20240909_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240910,TRA_1165_1_1131_20240910_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240911,TRA_1165_1_1131_20240911_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240912,TRA_1165_1_1131_20240912_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240913,TRA_1165_1_1131_20240913_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240914,TRA_1165_1_1131_20240914_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240915,TRA_1165_1_1131_20240915_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240916,TRA_1165_1_1131_20240916_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240917,TRA_1165_1_1131_20240917_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240918,TRA_1165_1_1131_20240918_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240919,TRA_1165_1_1131_20240919_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240920,TRA_1165_1_1131_20240920_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240921,TRA_1165_1_1131_20240921_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240922,TRA_1165_1_1131_20240922_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240923,TRA_1165_1_1131_20240923_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240924,TRA_1165_1_1131_20240924_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240925,TRA_1165_1_1131_20240925_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240926,TRA_1165_1_1131_20240926_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240927,TRA_1165_1_1131_20240927_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240928,TRA_1165_1_1131_20240928_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240929,TRA_1165_1_1131_20240929_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20240930,TRA_1165_1_1131_20240930_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241001,TRA_1165_1_1131_20241001_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241002,TRA_1165_1_1131_20241002_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241003,TRA_1165_1_1131_20241003_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241004,TRA_1165_1_1131_20241004_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241005,TRA_1165_1_1131_20241005_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241006,TRA_1165_1_1131_20241006_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241007,TRA_1165_1_1131_20241007_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241008,TRA_1165_1_1131_20241008_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241009,TRA_1165_1_1131_20241009_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241010,TRA_1165_1_1131_20241010_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241011,TRA_1165_1_1131_20241011_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241012,TRA_1165_1_1131_20241012_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241013,TRA_1165_1_1131_20241013_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241014,TRA_1165_1_1131_20241014_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241015,TRA_1165_1_1131_20241015_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241016,TRA_1165_1_1131_20241016_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241017,TRA_1165_1_1131_20241017_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241018,TRA_1165_1_1131_20241018_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241019,TRA_1165_1_1131_20241019_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241020,TRA_1165_1_1131_20241020_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241021,TRA_1165_1_1131_20241021_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241022,TRA_1165_1_1131_20241022_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241023,TRA_1165_1_1131_20241023_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241024,TRA_1165_1_1131_20241024_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241025,TRA_1165_1_1131_20241025_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241026,TRA_1165_1_1131_20241026_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241027,TRA_1165_1_1131_20241027_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241028,TRA_1165_1_1131_20241028_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241029,TRA_1165_1_1131_20241029_103300,TRA_0900_0930_1,1,0
TRA_1165_1_1131,TRA_1165_1_1131_20241030,TRA_1165_1_1131_20241030_103300,TRA_0900_0930_1,1,0
TRA_1170_0_1131,TRA_1170_0_1131_20240902,TRA_1170_0_1131_20240902_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240903,TRA_1170_0_1131_20240903_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240904,TRA_1170_0_1131_20240904_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240905,TRA_1170_0_1131_20240905_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240906,TRA_1170_0_1131_20240906_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240907,TRA_1170_0_1131_20240907_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240908,TRA_1170_0_1131_20240908_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240909,TRA_1170_0_1131_20240909_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240910,TRA_1170_0_1131_20240910_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240911,TRA_1170_0_1131_20240911_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240912,TRA_1170_0_1131_20240912_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240913,TRA_1170_0_1131_20240913_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240914,TRA_1170_0_1131_20240914_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240915,TRA_1170_0_1131_20240915_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240916,TRA_1170_0_1131_20240916_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240917,TRA_1170_0_1131_20240917_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240918,TRA_1170_0_1131_20240918_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240919,TRA_1170_0_1131_20240919_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240920,TRA_1170_0_1131_20240920_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240921,TRA_1170_0_1131_20240921_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240922,TRA_1170_0_1131_20240922_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240923,TRA_1170_0_1131_20240923_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240924,TRA_1170_0_1131_20240924_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240925,TRA_1170_0_1131_20240925_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240926,TRA_1170_0_1131_20240926_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240927,TRA_1170_0_1131_20240927_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240928,TRA_1170_0_1131_20240928_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240929,TRA_1170_0_1131_20240929_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20240930,TRA_1170_0_1131_20240930_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241001,TRA_1170_0_1131_20241001_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241002,TRA_1170_0_1131_20241002_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241003,TRA_1170_0_1131_20241003_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241004,TRA_1170_0_1131_20241004_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241005,TRA_1170_0_1131_20241005_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241006,TRA_1170_0_1131_20241006_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241007,TRA_1170_0_1131_20241007_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241008,TRA_1170_0_1131_20241008_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241009,TRA_1170_0_1131_20241009_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241010,TRA_1170_0_1131_20241010_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241011,TRA_1170_0_1131_20241011_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241012,TRA_1170_0_1131_20241012_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241013,TRA_1170_0_1131_20241013_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241014,TRA_1170_0_1131_20241014_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241015,TRA_1170_0_1131_20241015_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241016,TRA_1170_0_1131_20241016_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241017,TRA_1170_0_1131_20241017_113900,TRA_1040_0930_0,0,0
TRA_1170_0_1131,TRA_1170_0_1131_20241018,TRA_1170_0_1131_20241018_113900,TRA_1040_0930_0,0,0
